
12.96044,46.95507,Hochtal Sadnighaus-Astental ele=1880m SG_2-3,E_hochtal
11.19188,47.09445,Hochtal Oberbergtal-Oberisshütte ele=1742m SG_2-3,E_hochtal
12.21615,46.94765,Hochtal Oberhausalm-Arvental ele=1786m SG_3,E_hochtal
13.08480,46.98120,Hochtal Oscheniksee Speicher ele=2390m SG_3-4,E_hochtal
12.99636,47.06837,Hochtal Rauriser Tal-Kolm-Saigurn ele=1559m SG_2,E_hochtal
10.92674,46.94344,Rettenbachferner-Ötztaler Gletscherstrasse ele=2803m SG_2,E_hochtal
10.94822,46.92172,Tiefenbachferner-Ötztaler Gletscherstrasse ele=2780m SG_2,E_hochtal
10.96042,46.95737,Ötztaler Gletscherstrasse (B186)Sölden ele=2829m,E_hochtal
13.34892,47.16839,Hochtal Riedingtal-Königalm ele=1733m SG_2-3,E_hochtal
10.89123,46.85638,Hochtal Rofenhöfe ele=2014m SG_2-3,E_hochtal
10.33158,46.71574,Hochtal S-charl Val ele=1810m SG_3,E_hochtal
10.35831,46.94288,Hochtal Samnaun ele=1840m SG_3,E_hochtal
11.69598,47.03035,Hochtal Schlegeisspeicher ele=1810m SG_2-3,E_hochtal
10.07391,47.15929,Hochtal Spullersee ele=1840m SG_2-3,E_hochtal
10.59571,46.51358,Hochtal Suldental ele=1925m SG_2-3,E_hochtal
10.86699,46.95646,Hochtal Taschach-Alpe-Pitztal ele=1792m SG_3,E_hochtal
12.42640,47.12540,Hochtal Tauerntalweg-Innergschlöss ele=1732m SG_3,E_hochtal
13.62354,47.29777,Hochtal Ursprungalm ele=1604m SG_3-4,E_hochtal
10.17574,46.88777,Hochtal Jamtalhütte-Jambachtal ele=2165m SG_3-4,E_hochtal
